Time stamp,Hand palm positionX,Hand palm positionY,Hand palm positionZ,Palm normX,Palm normY,Palm normZ,Wrist PositionX,Wrist PositionY,Wrist PositionZ,Thumb TYPE_METACARPALX,Thumb TYPE_METACARPALY,Thumb TYPE_METACARPALZ,Thumb TYPE_PROXIMALX,Thumb TYPE_PROXIMALY,Thumb TYPE_PROXIMALZ,Thumb TYPE_INTERMEDIATEX,Thumb TYPE_INTERMEDIATEY,Thumb TYPE_INTERMEDIATEZ,Thumb TYPE_DISTALX,Thumb TYPE_DISTALY,Thumb TYPE_DISTALZ,Thumb TYPE_FINGERTIPX,Thumb TYPE_FINGERTIPY,Thumb TYPE_FINGERTIPZ,Index TYPE_METACARPALX,Index TYPE_METACARPALY,Index TYPE_METACARPALZ,Index TYPE_PROXIMALX,Index TYPE_PROXIMALY,Index TYPE_PROXIMALZ,Index TYPE_INTERMEDIATEX,Index TYPE_INTERMEDIATEY,Index TYPE_INTERMEDIATEZ,Index TYPE_DISTALX,Index TYPE_DISTALY,Index TYPE_DISTALZ,Index TYPE_FINGERTIPX,Index TYPE_FINGERTIPY,Index TYPE_FINGERTIPZ,Middle TYPE_METACARPALX,Middle TYPE_METACARPALY,Middle TYPE_METACARPALZ,Middle TYPE_PROXIMALX,Middle TYPE_PROXIMALY,Middle TYPE_PROXIMALZ,Middle TYPE_INTERMEDIATEX,Middle TYPE_INTERMEDIATEY,Middle TYPE_INTERMEDIATEZ,Middle TYPE_DISTALX,Middle TYPE_DISTALY,Middle TYPE_DISTALZ,Middle TYPE_FINGERTIPX,Middle TYPE_FINGERTIPY,Middle TYPE_FINGERTIPZ,Ring TYPE_METACARPALX,Ring TYPE_METACARPALY,Ring TYPE_METACARPALZ,Ring TYPE_PROXIMALX,Ring TYPE_PROXIMALY,Ring TYPE_PROXIMALZ,Ring TYPE_INTERMEDIATEX,Ring TYPE_INTERMEDIATEY,Ring TYPE_INTERMEDIATEZ,Ring TYPE_DISTALX,Ring TYPE_DISTALY,Ring TYPE_DISTALZ,Ring TYPE_FINGERTIPX,Ring TYPE_FINGERTIPY,Ring TYPE_FINGERTIPZ,Pinky TYPE_METACARPALX,Pinky TYPE_METACARPALY,Pinky TYPE_METACARPALZ,Pinky TYPE_PROXIMALX,Pinky TYPE_PROXIMALY,Pinky TYPE_PROXIMALZ,Pinky TYPE_INTERMEDIATEX,Pinky TYPE_INTERMEDIATEY,Pinky TYPE_INTERMEDIATEZ,Pinky TYPE_DISTALX,Pinky TYPE_DISTALY,Pinky TYPE_DISTALZ,Pinky TYPE_FINGERTIPX,Pinky TYPE_FINGERTIPY,Pinky TYPE_FINGERTIPZ
2808,0,0,0,0,0,0,-0.004714963957667351,0.09436595439910889,0.0035800933837890625,0,0,0,0.025579368695616722,0.0696287602186203,-0.004913330078125,0.04348895326256752,0.04109131172299385,-0.0140380859375,0.05207429826259613,0.013980662450194359,-0.0307769775390625,0.05253516137599945,-0.008794610388576984,-0.037841796875,0,0,0,0.024918649345636368,-0.0021048742346465588,0.007450103759765625,0.030457431450486183,-0.03077986091375351,0.0004189014434814453,0.032305795699357986,-0.05100296810269356,-0.00890350341796875,0.034642260521650314,-0.0659421756863594,-0.034088134765625,0,0,0,0.0008699180907569826,-0.005384780000895262,0.00630950927734375,0.0014863410033285618,-0.03995678946375847,-0.0034351348876953125,0.0028593833558261395,-0.05711914598941803,-0.0236663818359375,0.003926370292901993,-0.07558205723762512,-0.0455322265625,0,0,0,-0.01809018664062023,0.0013198757078498602,-0.004062652587890625,-0.019644644111394882,-0.028697438538074493,-0.0150146484375,-0.019096247851848602,-0.0466846339404583,-0.0318603515625,-0.017955005168914795,-0.061842549592256546,-0.048248291015625,0,0,0,-0.032924164086580276,0.016202427446842194,-0.013763427734375,-0.037488579750061035,-0.0052318936213850975,-0.0178070068359375,-0.04073238745331764,-0.025672677904367447,-0.027923583984375,-0.039463143795728683,-0.040380362421274185,-0.040283203125
2861,0,0,0,0,0,0,-0.0007828471716493368,0.08738279342651367,-0.006931304931640625,0,0,0,0.02693684585392475,0.06289546936750412,-0.0135650634765625,0.04252774640917778,0.03467239812016487,-0.0227203369140625,0.05376986414194107,0.004873356316238642,-0.0273895263671875,0.06028835475444794,-0.02072146162390709,-0.023712158203125,0,0,0,0.025753922760486603,-0.0027467776089906693,0.00260162353515625,0.029093900695443153,-0.03163910284638405,-0.005817413330078125,0.031251054257154465,-0.05106767639517784,-0.0131072998046875,0.031931694597005844,-0.06875484436750412,-0.03924560546875,0,0,0,0.0012941248714923859,-0.004016743041574955,0.007205963134765625,0.002379737328737974,-0.042021483182907104,-0.0015287399291992188,0.0003651429433375597,-0.06443138420581818,-0.018310546875,0.0004073625896126032,-0.0885588675737381,-0.039306640625,0,0,0,-0.018997155129909515,-0.000019060622435063124,-0.0014190673828125,-0.024043738842010498,-0.03033965267241001,-0.0087890625,-0.026432650163769722,-0.05249003693461418,-0.0210723876953125,-0.027565130963921547,-0.07474153488874435,-0.034637451171875,0,0,0,-0.03455318138003349,0.01434116717427969,-0.00937652587890625,-0.04119725152850151,-0.006830977741628885,-0.01215362548828125,-0.0482519157230854,-0.028417052701115608,-0.018646240234375,-0.05015968903899193,-0.04369070380926132,-0.025726318359375
2910,0,0,0,0,0,0,0.0010997834615409374,0.08872347325086594,-0.0181732177734375,0,0,0,0.027740182355046272,0.062457092106342316,-0.0221099853515625,0.04516252130270004,0.03047863021492958,-0.024505615234375,0.05494813621044159,-0.0032913475297391415,-0.0202789306640625,0.060649480670690536,-0.03250069171190262,-0.00931549072265625,0,0,0,0.027065753936767578,-0.0039017999079078436,0.0035247802734375,0.030443968251347542,-0.03374862298369408,-0.004375457763671875,0.03166744485497475,-0.05486561357975006,-0.0120849609375,0.033311665058135986,-0.07169587165117264,-0.03863525390625,0,0,0,0.0014751850394532084,-0.004451063461601734,0.007537841796875,0.002970181405544281,-0.042897775769233704,-0.003116607666015625,0.002077849581837654,-0.06301413476467133,-0.0194244384765625,0.002080497331917286,-0.08664284646511078,-0.039764404296875,0,0,0,-0.01918073743581772,0.001861587748862803,-0.0013189315795898438,-0.021891238167881966,-0.030803760513663292,-0.01190948486328125,-0.022283893078565598,-0.05160102993249893,-0.0254364013671875,-0.02365346997976303,-0.07043792307376862,-0.040191650390625,0,0,0,-0.03633897379040718,0.015650834888219833,-0.0111236572265625,-0.04233464226126671,-0.006716761738061905,-0.01346588134765625,-0.046282123774290085,-0.02785583958029747,-0.020904541015625,-0.04676661267876625,-0.04426799714565277,-0.028472900390625
2958,0,0,0,0,0,0,0.00478091835975647,0.0898711085319519,-0.0271759033203125,0,0,0,0.032223835587501526,0.06047352775931358,-0.032196044921875,0.04811602458357811,0.030848905444145203,-0.029754638671875,0.05860450863838196,-0.0019278728868812323,-0.0225677490234375,0.06835632771253586,-0.028107214719057083,-0.005580902099609375,0,0,0,0.02714063972234726,-0.0026257061399519444,0.00409698486328125,0.032336145639419556,-0.03206629678606987,-0.0032901763916015625,0.03426158055663109,-0.05472687631845474,-0.01110076904296875,0.03765055537223816,-0.07127561420202255,-0.037811279296875,0,0,0,0.0006573206628672779,-0.0054710241965949535,0.00836181640625,0.0010211573680862784,-0.04109025374054909,-0.0022296905517578125,0.0007281135767698288,-0.06153127923607826,-0.0213470458984375,0.00441624503582716,-0.08344284445047379,-0.038604736328125,0,0,0,-0.019361451268196106,0.002151894848793745,-0.0019855499267578125,-0.023274753242731094,-0.027828067541122437,-0.01514434814453125,-0.023141754791140556,-0.046897996217012405,-0.03271484375,-0.02294200100004673,-0.0637931376695633,-0.0477294921875,0,0,0,-0.03461482748389244,0.014699730090796947,-0.01348114013671875,-0.039942167699337006,-0.006337239407002926,-0.017333984375,-0.0424884594976902,-0.024835985153913498,-0.02520751953125,-0.0395507849752903,-0.04251277074217796,-0.034332275390625
2998,0,0,0,0,0,0,0.0027584764175117016,0.08908279240131378,-0.023956298828125,0,0,0,0.031867410987615585,0.06193441525101662,-0.0291595458984375,0.04725387692451477,0.030876483768224716,-0.029876708984375,0.06057485193014145,-0.0005909109022468328,-0.0257110595703125,0.06843876838684082,-0.026947490870952606,-0.013519287109375,0,0,0,0.02768096514046192,-0.003552769310772419,0.00354766845703125,0.034076135605573654,-0.03368387371301651,-0.0028667449951171875,0.03782528266310692,-0.05497515946626663,-0.0097808837890625,0.04106321930885315,-0.07336031645536423,-0.03564453125,0,0,0,0.001248893211595714,-0.0038905548863112926,0.007373809814453125,0.00195479579269886,-0.04202146828174591,-0.0036449432373046875,0.003056109417229891,-0.061294179409742355,-0.022705078125,0.00427406607195735,-0.08069049566984177,-0.044464111328125,0,0,0,-0.020416462793946266,0.001280925702303648,-0.0014848709106445312,-0.02400556206703186,-0.02916736528277397,-0.01428985595703125,-0.02337181381881237,-0.048311855643987656,-0.03082275390625,-0.0208357572555542,-0.0655280277132988,-0.047454833984375,0,0,0,-0.036194540560245514,0.014132970944046974,-0.01198577880859375,-0.04132239148020744,-0.006824316456913948,-0.0151824951171875,-0.04497520998120308,-0.027015073224902153,-0.02276611328125,-0.042971428483724594,-0.04176738113164902,-0.03399658203125
3039,0,0,0,0,0,0,0.007533232681453228,0.09113939106464386,-0.04241943359375,0,0,0,0.03742096200585365,0.06350046396255493,-0.040130615234375,0.05379185453057289,0.033481962978839874,-0.0305023193359375,0.06697450578212738,0.004502255003899336,-0.015228271484375,0.07753197103738785,-0.018735866993665695,0.008514404296875,0,0,0,0.02811635471880436,-0.0015359462704509497,0.00817108154296875,0.03331013768911362,-0.030028194189071655,0.0033321380615234375,0.03598753735423088,-0.049772314727306366,-0.00894927978515625,0.041207607835531235,-0.06316259503364563,-0.042572021484375,0,0,0,0.0006120562320575118,-0.004339952487498522,0.009368896484375,0.000011744559742510319,-0.0369311161339283,-0.0003848075866699219,0.0007322002784349024,-0.05308839678764343,-0.0235595703125,0.0010087285190820694,-0.06942176073789597,-0.0479736328125,0,0,0,-0.021049249917268753,0.0006632512086071074,-0.00415802001953125,-0.023782730102539062,-0.028266502544283867,-0.014434814453125,-0.021641483530402184,-0.04717802628874779,-0.0301513671875,-0.020933397114276886,-0.06504431366920471,-0.049774169921875,0,0,0,-0.03480944409966469,0.012502191588282585,-0.020416259765625,-0.04037380591034889,-0.009224592708051205,-0.0199432373046875,-0.044569894671440125,-0.0312783345580101,-0.022613525390625,-0.043622832745313644,-0.052353162318468094,-0.0316162109375
3090,0,0,0,0,0,0,-0.0023923362605273724,0.09092278778553009,-0.003917694091796875,0,0,0,0.02505774237215519,0.06667867302894592,-0.00685882568359375,0.04133358970284462,0.04063476249575615,-0.0131683349609375,0.049277037382125854,0.014567980542778969,-0.0214080810546875,0.055230431258678436,-0.005287252366542816,-0.0230712890625,0,0,0,0.026536762714385986,-0.000056507415138185024,0.00771331787109375,0.03059419058263302,-0.030177762731909752,0.0005645751953125,0.03315671905875206,-0.04803691431879997,-0.01190185546875,0.03504306450486183,-0.06179703772068024,-0.0426025390625,0,0,0,0.0015443348092958331,-0.004984606057405472,0.00722503662109375,0.0033190802205353975,-0.03929490968585014,-0.003093719482421875,0.0037228798028081656,-0.056971799582242966,-0.0241851806640625,0.0070861149579286575,-0.07847388833761215,-0.04290771484375,0,0,0,-0.018159756436944008,-0.000006122398190200329,-0.004238128662109375,-0.019900508224964142,-0.028965197503566742,-0.0151824951171875,-0.01811787486076355,-0.04916371405124664,-0.030975341796875,-0.015256241895258427,-0.06913288682699203,-0.04736328125,0,0,0,-0.034024931490421295,0.013720957562327385,-0.01548004150390625,-0.03787105157971382,-0.006312479265034199,-0.01617431640625,-0.04243829473853111,-0.02773994952440262,-0.0221710205078125,-0.041532453149557114,-0.048445265740156174,-0.031707763671875
3127,0,0,0,0,0,0,-0.008195611648261547,0.08971888571977615,-0.0064239501953125,0,0,0,0.023163191974163055,0.0651998370885849,-0.0113677978515625,0.04080139473080635,0.04048476368188858,-0.0171966552734375,0.05248775705695152,0.014597310684621334,-0.024383544921875,0.059540580958127975,-0.007395313121378422,-0.0234527587890625,0,0,0,0.02663121558725834,0.0006458053831011057,0.00600433349609375,0.03294654190540314,-0.027344726026058197,-0.0021724700927734375,0.03599279373884201,-0.04618765413761139,-0.01335906982421875,0.04031205549836159,-0.056767456233501434,-0.04376220703125,0,0,0,0.0017581847496330738,-0.004564711824059486,0.0071258544921875,0.0041723717004060745,-0.03967892751097679,-0.004116058349609375,0.005460032261908054,-0.05809827893972397,-0.0248565673828125,0.010920358821749687,-0.07780143618583679,-0.044769287109375,0,0,0,-0.019729791209101677,-0.001174760633148253,-0.00312042236328125,-0.020654775202274323,-0.030872194096446037,-0.0128021240234375,-0.01787908375263214,-0.05184975266456604,-0.028106689453125,-0.013187525793910027,-0.06983950734138489,-0.04339599609375,0,0,0,-0.03667554631829262,0.012000666931271553,-0.014373779296875,-0.04011058807373047,-0.007904572412371635,-0.0162811279296875,-0.044451478868722916,-0.029850609600543976,-0.0241851806640625,-0.04260718449950218,-0.04840845242142677,-0.03399658203125
3158,0,0,0,0,0,0,-0.009344316087663174,0.08819067478179932,-0.0135345458984375,0,0,0,0.019712062552571297,0.06518237292766571,-0.01076507568359375,0.034316644072532654,0.03717987239360809,-0.0164794921875,0.03618955612182617,0.009020950645208359,-0.03125,0.02846149355173111,-0.012047836557030678,-0.032958984375,0,0,0,0.027381611987948418,0.003416582942008972,0.008270263671875,0.032530780881643295,-0.024826835840940475,0.003093719482421875,0.03521348908543587,-0.04332566261291504,-0.006954193115234375,0.03548615798354149,-0.05780943110585213,-0.03607177734375,0,0,0,0.002300374209880829,-0.004455938469618559,0.007190704345703125,0.007196977734565735,-0.036593206226825714,-0.0022640228271484375,0.008731836453080177,-0.05422911420464516,-0.0203399658203125,0.011112552136182785,-0.07751473039388657,-0.037109375,0,0,0,-0.018828805536031723,-0.002014517318457365,-0.004909515380859375,-0.017160266637802124,-0.029681239277124405,-0.01441192626953125,-0.01376342959702015,-0.05048386752605438,-0.0281982421875,-0.010656541213393211,-0.0713011845946312,-0.04248046875,0,0,0,-0.03813725709915161,0.008898185566067696,-0.0172119140625,-0.038373567163944244,-0.010447506792843342,-0.0174560546875,-0.04153243079781532,-0.03179096430540085,-0.021942138671875,-0.039353787899017334,-0.054606616497039795,-0.0291900634765625
3196,0,0,0,0,0,0,-0.014046644791960716,0.08694642782211304,-0.01280975341796875,0,0,0,0.017503701150417328,0.065579354763031,-0.0157318115234375,0.03544646501541138,0.04193790629506111,-0.02008056640625,0.04470330476760864,0.015431003645062447,-0.0272064208984375,0.04795438051223755,-0.007986646145582199,-0.0272369384765625,0,0,0,0.025267230346798897,0.003665338037535548,0.006687164306640625,0.03226318955421448,-0.0238637737929821,-0.001026153564453125,0.03404504433274269,-0.043284494429826736,-0.01111602783203125,0.0333448126912117,-0.05666232109069824,-0.04205322265625,0,0,0,0.0018132259137928486,-0.003991233184933662,0.0077667236328125,0.0070722829550504684,-0.03740525618195534,-0.0036067962646484375,0.007687688805162907,-0.05523783713579178,-0.0249481201171875,0.009926540777087212,-0.07747511565685272,-0.0450439453125,0,0,0,-0.019191529601812363,-0.00300131319090724,-0.0036468505859375,-0.01764492318034172,-0.030958306044340134,-0.014007568359375,-0.016650285571813583,-0.05152733251452446,-0.0303955078125,-0.01458936370909214,-0.06952681392431259,-0.045684814453125,0,0,0,-0.03669096902012825,0.007360017858445644,-0.015899658203125,-0.037867553532123566,-0.011645102873444557,-0.016082763671875,-0.042592186480760574,-0.03468997776508331,-0.023529052734375,-0.03957397863268852,-0.05420340225100517,-0.0333251953125
3238,0,0,0,0,0,0,-0.014786829240620136,0.08354654163122177,0.021209716796875,0,0,0,0.01807350292801857,0.06790454685688019,0.00891876220703125,0.033279646188020706,0.04534655809402466,-0.007045745849609375,0.045819249004125595,0.02571563422679901,-0.02850341796875,0.04862792417407036,0.0018692491576075554,-0.041839599609375,0,0,0,0.02589104324579239,0.0016274326480925083,0.0028018951416015625,0.033156055957078934,-0.025494195520877838,-0.0102691650390625,0.03782748803496361,-0.0425310917198658,-0.0191650390625,0.04279984161257744,-0.0570572204887867,-0.050140380859375,0,0,0,0.0026441456284374,-0.004371720366179943,0.00555419921875,0.007064721547067165,-0.042953696101903915,-0.00463104248046875,0.00848343875259161,-0.06598015129566193,-0.02081298828125,0.013479753397405148,-0.08938497304916382,-0.04248046875,0,0,0,-0.017992746084928513,-0.003068711841478944,-0.0016183853149414062,-0.01859450899064541,-0.035638462752103806,-0.00862884521484375,-0.019529080018401146,-0.06038413941860199,-0.01904296875,-0.019237976521253586,-0.08290979266166687,-0.0323486328125,0,0,0,-0.03751499205827713,0.00948006846010685,-0.00589752197265625,-0.03868100792169571,-0.014043742790818214,-0.008880615234375,-0.0405067577958107,-0.03916788101196289,-0.01654052734375,-0.03933418542146683,-0.05683647096157074,-0.02703857421875
3275,0,0,0,0,0,0,-0.014494352973997593,0.08761607855558395,0.01364898681640625,0,0,0,0.018539540469646454,0.06666743755340576,0.00275421142578125,0.03763838857412338,0.04742862284183502,-0.00897979736328125,0.04693414643406868,0.023518014699220657,-0.031341552734375,0.048492275178432465,0.003885276848450303,-0.041961669921875,0,0,0,0.024746082723140717,0.0014301296323537827,0.00511932373046875,0.0336529016494751,-0.025052838027477264,-0.00628662109375,0.03850265219807625,-0.04247788339853287,-0.0152435302734375,0.04359470307826996,-0.05392880737781525,-0.04583740234375,0,0,0,0.0014423067914322019,-0.00367005099542439,0.00682830810546875,0.006808633916079998,-0.043847840279340744,-0.003978729248046875,0.008254272863268852,-0.06432560831308365,-0.021881103515625,0.012387949973344803,-0.08795571327209473,-0.0419921875,0,0,0,-0.01859220303595066,-0.0034583047963678837,-0.0035533905029296875,-0.0178420040756464,-0.03389672562479973,-0.0102691650390625,-0.01929624006152153,-0.05890695005655289,-0.023193359375,-0.018201060593128204,-0.08046131581068039,-0.03857421875,0,0,0,-0.03498755395412445,0.010324586182832718,-0.01111602783203125,-0.03806551918387413,-0.0116128446534276,-0.01271820068359375,-0.04049958661198616,-0.037735454738140106,-0.01953125,-0.0403241328895092,-0.056269656866788864,-0.0301055908203125
3308,0,0,0,0,0,0,-0.01654539443552494,0.0792851448059082,0.028961181640625,0,0,0,0.012886535376310349,0.06369894742965698,0.01837158203125,0.02993011102080345,0.0425572469830513,0.005985260009765625,0.038831256330013275,0.019322793930768967,-0.014007568359375,0.041016049683094025,-0.0007889312691986561,-0.025390625,0,0,0,0.021737100556492805,0.0011261925101280212,0.00531005859375,0.0284434724599123,-0.024325644597411156,-0.005039215087890625,0.029803669080138206,-0.042851053178310394,-0.00926971435546875,0.03479749709367752,-0.059432875365018845,-0.027374267578125,0,0,0,0.002177723217755556,-0.004069977439939976,0.0031890869140625,0.007202304434031248,-0.037347212433815,-0.0092315673828125,0.011764885857701302,-0.058520250022411346,-0.0221099853515625,0.014014149084687233,-0.07766943424940109,-0.032470703125,0,0,0,-0.014415735378861427,-0.0009088959777727723,-0.0024814605712890625,-0.014645463787019253,-0.028311938047409058,-0.015899658203125,-0.011959582567214966,-0.04744938760995865,-0.025054931640625,-0.00982748344540596,-0.0655970349907875,-0.03448486328125,0,0,0,-0.030989177525043488,0.011068152263760567,-0.004974365234375,-0.03160592541098595,-0.010599244385957718,-0.00969696044921875,-0.029428701847791672,-0.029381459578871727,-0.016143798828125,-0.028045566752552986,-0.04418918117880821,-0.0252685546875
3357,0,0,0,0,0,0,-0.016262270510196686,0.08237061649560928,0.0252685546875,0,0,0,0.015608946792781353,0.06246718391776085,0.01177978515625,0.036073215305805206,0.04010586440563202,-0.002529144287109375,0.05121931806206703,0.011784354224801064,-0.0187835693359375,0.06051308661699295,-0.012051824480295181,-0.027496337890625,0,0,0,0.02311168983578682,-0.0013963202945888042,0.0031375885009765625,0.026845864951610565,-0.029836826026439667,-0.00438690185546875,0.027633266523480415,-0.04959903284907341,-0.01049041748046875,0.02720658853650093,-0.0658818930387497,-0.031829833984375,0,0,0,0.0015241721412166953,-0.005218233447521925,0.004535675048828125,0.006084237713366747,-0.03670002892613411,-0.00861358642578125,0.008607394061982632,-0.05577076971530914,-0.026397705078125,0.01153742615133524,-0.07319584488868713,-0.03961181640625,0,0,0,-0.01713106594979763,-0.0003315131179988384,-0.002117156982421875,-0.014146004803478718,-0.029010945931077003,-0.01226043701171875,-0.009748799726366997,-0.046671055257320404,-0.0248870849609375,-0.00279291532933712,-0.06580746918916702,-0.041351318359375,0,0,0,-0.03512423485517502,0.01397801749408245,-0.00638580322265625,-0.033766210079193115,-0.010693388059735298,-0.0108795166015625,-0.03201175853610039,-0.02957511506974697,-0.018035888671875,-0.02753930538892746,-0.04768675938248634,-0.0289154052734375
3397,0,0,0,0,0,0,-0.021136868745088577,0.08707552403211594,0.010223388671875,0,0,0,0.011704470962285995,0.06812373548746109,0.0018815994262695312,0.03210759535431862,0.04776814952492714,-0.010894775390625,0.04442785307765007,0.023913081735372543,-0.0258026123046875,0.04727648198604584,0.0008490066975355148,-0.03302001953125,0,0,0,0.025022564455866814,0.0039365096017718315,0.005634307861328125,0.03242447227239609,-0.02656768076121807,-0.001132965087890625,0.03341019153594971,-0.047808945178985596,-0.005794525146484375,0.03355229273438454,-0.0662819966673851,-0.03179931640625,0,0,0,0.0016179061494767666,-0.003927877172827721,0.0068817138671875,0.012316469103097916,-0.0385168083012104,-0.004055023193359375,0.015313751995563507,-0.058312494307756424,-0.01995849609375,0.01908271014690399,-0.08116663992404938,-0.03729248046875,0,0,0,-0.017551347613334656,-0.004226474091410637,-0.0034942626953125,-0.008704429492354393,-0.03242943063378334,-0.0100555419921875,-0.004737242124974728,-0.052807338535785675,-0.0215911865234375,0.0008128508925437927,-0.07317137718200684,-0.0323486328125,0,0,0,-0.03694632649421692,0.008523251861333847,-0.01171112060546875,-0.034762363880872726,-0.014074467122554779,-0.01221466064453125,-0.03111419454216957,-0.03636087477207184,-0.0177459716796875,-0.026015104725956917,-0.05638181045651436,-0.02337646484375
3437,0,0,0,0,0,0,-0.012420913204550743,0.08144111931324005,0.01119232177734375,0,0,0,0.018486835062503815,0.061367593705654144,0.0028781890869140625,0.04071836173534393,0.03563529998064041,-0.000919342041015625,0.05983825773000717,0.007093389052897692,-0.007801055908203125,0.06758180260658264,-0.016369014978408813,-0.01204681396484375,0,0,0,0.024397969245910645,-0.00206179590895772,0.006565093994140625,0.034871648997068405,-0.019897937774658203,-0.014556884765625,0.03667484223842621,-0.01459832675755024,-0.02752685546875,0.03309085965156555,0.005890637636184692,-0.045135498046875,0,0,0,0.0008155705290846527,-0.004654388874769211,0.006481170654296875,0.011554931290447712,-0.036548126488924026,-0.0118560791015625,0.017306368798017502,-0.048095669597387314,-0.031280517578125,0.01867397129535675,-0.059711821377277374,-0.050567626953125,0,0,0,-0.018761157989501953,-0.0005269516259431839,-0.0037670135498046875,-0.013749958947300911,-0.031172048300504684,-0.01290130615234375,-0.011764202266931534,-0.05117911845445633,-0.0229949951171875,-0.008313944563269615,-0.0675458163022995,-0.037139892578125,0,0,0,-0.035687174648046494,0.0139799565076828,-0.0130462646484375,-0.0374988429248333,-0.008509793318808079,-0.0178070068359375,-0.03914036601781845,-0.02874348871409893,-0.0269622802734375,-0.03797771781682968,-0.04101739078760147,-0.040740966796875
3488,0,0,0,0,0,0,-0.008286088705062866,0.09206133335828781,0.006435394287109375,0,0,0,0.021168846637010574,0.06833075731992722,0.0021915435791015625,0.039779677987098694,0.04277937114238739,-0.0038433074951171875,0.05321824923157692,0.014641361311078072,-0.01009368896484375,0.060116883367300034,-0.010556926019489765,-0.010345458984375,0,0,0,0.023300083354115486,-0.0006935058627277613,0.007709503173828125,0.029265353456139565,-0.027806660160422325,0.00045609474182128906,0.032251905649900436,-0.04577239230275154,-0.006587982177734375,0.03280699998140335,-0.06032966822385788,-0.0372314453125,0,0,0,0.0001705689646769315,-0.003850699635222554,0.0059967041015625,0.006221408490091562,-0.037746068090200424,-0.0024127960205078125,0.010385634377598763,-0.060338351875543594,-0.0205230712890625,0.01332524511963129,-0.08196458965539932,-0.04107666015625,0,0,0,-0.0181658323854208,-0.0015019199345260859,-0.004856109619140625,-0.017613766714930534,-0.030974341556429863,-0.01195526123046875,-0.016026660799980164,-0.05094267055392265,-0.0249176025390625,-0.014355303719639778,-0.06976491212844849,-0.04315185546875,0,0,0,-0.03104924038052559,0.013289686292409897,-0.01430511474609375,-0.036263883113861084,-0.0030594579875469208,-0.01861572265625,-0.0427539199590683,-0.02613300085067749,-0.0274200439453125,-0.04467557370662689,-0.04078855365514755,-0.03839111328125
3521,0,0,0,0,0,0,-0.0004396773874759674,0.0885237529873848,0.021942138671875,0,0,0,0.027748476713895798,0.0641651377081871,0.00829315185546875,0.04400021955370903,0.03892923519015312,-0.0074005126953125,0.053632959723472595,0.010674615390598774,-0.02484130859375,0.06004342436790466,-0.013844925910234451,-0.0303802490234375,0,0,0,0.024045569822192192,-0.0045731388963758945,0.0030460357666015625,0.028785351663827896,-0.03193459287285805,-0.0071258544921875,0.03029589168727398,-0.05045921355485916,-0.0175933837890625,0.02970501035451889,-0.06611154973506927,-0.044677734375,0,0,0,0.0010919038904830813,-0.005891218315809965,0.00567626953125,0.002150352578610182,-0.04083693027496338,-0.00753021240234375,0.0015426874160766602,-0.05845208466053009,-0.026458740234375,0.00257133599370718,-0.07803206890821457,-0.049072265625,0,0,0,-0.01787942461669445,0.0018217407632619143,-0.0018587112426757812,-0.02224542200565338,-0.028006358072161674,-0.01364898681640625,-0.023800918832421303,-0.045509014278650284,-0.0283050537109375,-0.023835118860006332,-0.06356202811002731,-0.0430908203125,0,0,0,-0.032715704292058945,0.01962355151772499,-0.007091522216796875,-0.03914939612150192,-0.0015028046909719706,-0.01262664794921875,-0.0445869006216526,-0.019783824682235718,-0.024139404296875,-0.046350885182619095,-0.03500717505812645,-0.034515380859375
3554,0,0,0,0,0,0,0.0027291534934192896,0.08968047052621841,0.00878143310546875,0,0,0,0.029824579134583473,0.06167047098278999,-0.003936767578125,0.04611900448799133,0.03270449861884117,-0.01204681396484375,0.0569140762090683,0.0008706959197297692,-0.021575927734375,0.06386349350214005,-0.026294026523828506,-0.018585205078125,0,0,0,0.02751903422176838,-0.005310345441102982,0.0029239654541015625,0.031141843646764755,-0.03519716486334801,-0.006328582763671875,0.032618582248687744,-0.05518483743071556,-0.01546478271484375,0.03401993215084076,-0.07098682969808578,-0.0433349609375,0,0,0,0.001844980288296938,-0.0048052407801151276,0.0059661865234375,0.0005528806941583753,-0.04337690398097038,-0.00501251220703125,0.0003449555952101946,-0.06196538358926773,-0.023651123046875,-0.0012730886228382587,-0.08337747305631638,-0.0469970703125,0,0,0,-0.019201504066586494,0.002446691272780299,-0.0015954971313476562,-0.023568134754896164,-0.02804531902074814,-0.0123443603515625,-0.025517454370856285,-0.048683106899261475,-0.0282440185546875,-0.026524029672145844,-0.06666503846645355,-0.048492431640625,0,0,0,-0.034904226660728455,0.019291043281555176,-0.00782012939453125,-0.04174654558300972,-0.0020361540373414755,-0.01206207275390625,-0.047221120446920395,-0.02170627750456333,-0.0220794677734375,-0.048826515674591064,-0.036095909774303436,-0.036529541015625
